"Reporter","Partner","Trade","Product","Indicator","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Turkey","United-States","Import","Fuels","Import","276374.321","338488.544","1418343.357","739702.207","823211.832","1389254.758","1319624.61","1099578.475","1052900.716","689076.135","534009.785"
"Turkey","United-States","Import","HidesandSkins","Import","18801.768","18255.785","10433.017","5762.362","11070.658000000001","31934.906000000003","20942.615999999998","15927.844","14337.023999999998","6133.273","8627.58"
"Turkey","United-States","Import","MachandElec","Import","1101698.281","1340291.266","1556158.611","1369804.883","1833188.959","1656385.848","1533188.9810000001","1612211.544","1741438.259","1701473.8730000001","1903874.1660000002"
"Turkey","United-States","Import","Metals","Import","915121.1580000002","1503304.6799999997","2997061.0779999997","1299274.5920000004","1925264.3659999997","3073128.3669999996","3034382.674","2439669.5420000004","1915950.753","1447347.712","1130955.521"
"Turkey","United-States","Import","Minerals","Import","7147.996","8804.992","8371.845","5191.307000000001","24532.648","6913.79","7803.674999999999","20199.167","9927.461000000001","10417.448","10012.789"
"Turkey","United-States","Import","Miscellaneous","Import","593367.144","769826.243","871737.926","961115.266","975722.883","1306285.348","1730317.0800000003","1195639.633","1205882.4340000004","1062755.9400000002","1001932.036"
"Turkey","United-States","Import","PlasticorRubber","Import","232785.80099999998","565097.659","478346.71499999997","336115.85099999997","509086.118","633160.439","624360.402","772423.218","669189.316","530116.665","475618.773"
"Turkey","United-States","Import","StoneandGlass","Import","81736.098","75179.36200000001","97858.63","62483.513999999996","120874.068","311183.87799999997","62409.598","260848.181","180787.589","124334.123","173403.67599999998"
"Turkey","United-States","Import","TextilesandClothing","Import","582777.9650000001","905196.8630000001","715302.3520000001","588301.9719999998","892767.803","1401233.7859999998","742717.633","975904.7600000001","1014775.974","639255.4919999999","632716.48"
"Turkey","United-States","Import","Transportation","Import","683063.078","536067.076","959223.096","791217.401","2317133.0340000005","2732969.553","2002709.067","1051948.64","1762695.865","2131132.573","2528395.208"
"Turkey","United-States","Import","Vegetable","Import","376906.341","477938.39200000005","769681.7229999999","594862.011","812159.4480000001","916821.72","762126.704","641132.913","655423.4180000001","611548.89","424829.5530000001"
"Turkey","United-States","Import","Wood","Import","253709.685","358599.118","416995.939","354569.06799999997","549598.908","566806.988","640653.6690000002","647546.196","630640.457","612754.949","453154.805"
"Russia","China","Import","AllProducts","Import","12911747.272","24406609.582","34768715.531","22859880.13","38960930.034","48038378.329","51767694.478","53173086.207","50853009.519","35199263.948","38086968.999"
"Russia","China","Import","Capitalgoods","Import","5554960.947999993","11189174.920000013","15858797.81300001","9479619.776000002","16502856.43899999","21448409.165999983","23645626.139000017","24294681.22200003","23804618.810000006","17347077.959999964","20486896.114999995"
"Russia","China","Import","Consumergoods","Import","5132752.276000002","8864476.803000001","13148137.18899998","9733265.416","16491362.126000019","19036164.90199997","20356868.382999938","21118139.261999987","19266794.532000016","12192437.117999988","11636693.10199998"
"Russia","China","Import","Intermediategoods","Import","1679553.2719999969","3576389.6539999987","4784943.842000002","2819865.0609999984","4959234.110000001","6456983.864999988","6698654.340999997","6629786.294000002","6502806.212000008","4508600.083","4781246.469999998"
"Russia","China","Import","Rawmaterials","Import","519796.496","721814.8230000004","885162.1199999998","772257.4409999996","894855.7510000003","1095781.92","1063740.2500000007","1128000.3370000003","1278784.1599999992","1151148.726","1137595.3089999994"
"Russia","China","Import","Animal","Import","100672.829","180608.14599999998","208826.93800000002","186464.882","197851.78799999997","247398.34000000003","237610.60199999998","269941.619","343874.718","190841.92","219323.159"
"Russia","China","Import","Chemicals","Import","427812.59500000003","598990.467","855587.488","811773.7139999999","1213519.7159999998","1565647.772","1750363.904","1868329.508","1912062.8780000003","1770993.899","1908095.056"
"Russia","China","Import","FoodProducts","Import","258297.129","364441.9","463059.76","367104.565","473463.50599999994","601924.314","574866.392","568745.2799999999","638691.9040000001","467362.899","503242.06399999995"
"Russia","China","Import","Footwear","Import","859244.033","1584610.8029999998","2199762.786","1655042.243","3034090.9329999997","2964651.499","2931876.6340000005","3031595.899","2271084.821","1448346.716","1278604.056"
"Russia","China","Import","Fuels","Import","102108.009","162915.696","208118.91","73327.327","157034.814","205847.682","163719.417","117787.839","20140.682","72991.869","46958.87"
"Russia","China","Import","HidesandSkins","Import","142865.695","301129.01","501124.649","401007.89599999995","689972.37","819184.017","839339.4219999999","868450.927","709768.669","439261.865","374790.657"
"Russia","China","Import","MachandElec","Import","6021193.716","10903410.638999999","15995401.024999999","10098131.904","17517718.351","21642363.279","23236127.234","24009294.503","23450893.464","17127942.588","20166052.721"
"Russia","China","Import","Metals","Import","768450.258","2091476.489","2928008.97","1652851.402","3349640.5210000006","4090873.756","4149605.2849999997","4187991.012","3954236.5439999998","2607185.063","2555643.6660000007"
"Russia","China","Import","Minerals","Import","63679.922","85479.184","182326.79299999998","51204.183","73652.038","94974.575","104236.63100000001","93969.94200000001","88021.407","63575.737","52054.604999999996"
"Russia","China","Import","Miscellaneous","Import","1102356.484","1820395.529","2691726.716","1893354.9679999999","3323710.6050000004","3821641.638","4534460.374","4589938.45","4452188.776","2834913.835","2861832.392"
"Russia","China","Import","PlasticorRubber","Import","534320.941","1025837.162","1507123.438","985199.3369999999","1626698.402","2232619.1040000003","2463084.464","2524620.005","2623502.257","1595996.278","1684451.7399999998"
"Russia","China","Import","StoneandGlass","Import","488514.353","768799.2349999999","911138.423","509754.77799999993","883760.189","1141911.214","1390754.808","1483175.306","1313530.193","738937.944","679497.2660000001"
"Russia","China","Import","TextilesandClothing","Import","1011488.257","1963883.7249999999","3059689.23","2673737.322","4118625.818","4927990.276000001","4848462.347000001","5221719.526000001","4917541.716","3113380.485","3057507.9450000003"
"Russia","China","Import","Transportation","Import","420962.134","1705192.95","1912286.133","581195.635","1147896.9409999999","2218672.395","3071316.485","2736560.7569999998","2460456.219","1425022.7449999999","1394352.135"
"Russia","China","Import","Vegetable","Import","432853.1559999999","555387.95","682640.811","603487.326","663230.2639999999","859872.3979999999","788378.678","854441.415","934624.573","899796.284","898887.1320000001"
"Russia","China","Import","Wood","Import","152468.84999999998","294050.69700000004","457979.559","316242.64900000003","490063.777","602806.0719999999","683491.8","746524.2170000001","762390.6950000002","402713.82099999994","405675.536"
"Netherlands","China","Export","AllProducts","Export","4098818.174","5016584.089","5676591.072","6402547.926","7150289.076","9090909.86","9831858.483","10159295.239","10471784.153","9477309.168","10520046.574"
"Netherlands","China","Export","Capitalgoods","Export","1667814.797999999","2014320.0950000023","2164199.746999997","2243614.1839999976","2472584.969999998","3029193.9109999975","2498788.3290000013","2835124.0119999982","3844445.1079999995","3141938.0570000014","3688677.315"
"Netherlands","China","Export","Consumergoods","Export","333272.2249999992","359246.36000000016","507459.68899999774","747627.2129999988","915842.415000004","1065703.8790000004","1598941.9499999972","2034109.3249999993","1809040.8530000001","1956573.2860000003","2549078.598000003"
"Netherlands","China","Export","Intermediategoods","Export","885146.6499999994","1128308.4240000017","1314876.8739999982","1633427.8679999947","1900127.9200000009","2743577.3540000054","3698219.757000001","3584466.4770000037","3113409.3989999997","2680910.130000001","2711080.6310000014"
"Netherlands","China","Export","Rawmaterials","Export","920438.5589999999","1143056.6799999995","1402852.554","1470782.5809999995","1556775.7229999995","2221293.873000001","1779988.1320000002","1685619.7129999998","1689688.0979999986","1650019.665000001","1555647.0389999994"
"Netherlands","China","Export","Animal","Export","127683.25200000001","154440.071","204967.607","221982.462","211269.89299999998","281030.967","317355.978","318846.45099999994","462071.89900000003","606959.59","877776.377"
"Netherlands","China","Export","Chemicals","Export","453330.75800000003","528389.371","706353.191","874627.221","736256.8289999998","1040210.381","1097998.029","1050416.486","917618.4859999999","925104.851","873600.8840000001"
"Netherlands","China","Export","FoodProducts","Export","70763.439","86096.72099999999","120944.076","302426.076","372483.365","463539.711","539336.744","657326.435","745906.4689999999","894689.247","1227788.0380000002"
"Netherlands","China","Export","Footwear","Export","1271.4189999999999","1025.5010000000002","1112.5529999999999","1198.547","916.4839999999999","1581.498","1274.501","1980.08","1893.699","1780.357","6646.888"
"Netherlands","China","Export","Fuels","Export","8077.02","6063.768","61243.457","56563.355","413380.261","697039.323","1582909.596","1547826.388","888597.358","724261.979","819200.053"
"Netherlands","China","Export","HidesandSkins","Export","38471.692","32560.663","60575.924999999996","90033.39000000001","92641.71","106102.424","105831.30099999999","156528.704","148852.215","127190.82099999998","109039.709"
"Netherlands","China","Export","MachandElec","Export","1257262.4780000001","1844689.704","1989683.672","2060050.82","2245261.367","2682464.2199999997","1778717.198","1869293.3909999998","2777214.949","2084378.84","2140641.532"
"Netherlands","China","Export","Metals","Export","653767.493","797349.134","891789.9680000001","1082126.654","1051965.997","1518929.7789999999","1527657.5929999999","1357603.0500000003","1026494.7550000001","755573.6200000001","738137.205"
